13.58 27.56 55.45 97.92 99.24 102.10
11.49 29.06 57.76 97.90 99.95 104.48
9.50 28.23 57.06 99.16 100.37 105.52
8.19 27.32 54.40 98.18 98.62 109.12
14.14 28.44 56.65 100.53 100.99 100.46
13.76 27.48 54.58 99.14 98.96 102.89
14.31 28.02 56.49 99.66 100.11 101.06
13.05 26.99 54.40 99.72 100.46 105.31
14.00 27.97 55.30 98.80 99.64 102.65
11.71 20.39 77.92 80.29 100.33 108.19
11.62 26.47 59.21 98.63 100.44 102.91
12.12 23.77 60.12 96.77 99.74 105.45
12.23 33.89 52.75 97.25 99.24 103.07
13.60 26.67 52.79 97.33 100.34 103.97
11.84 23.29 66.13 88.75 99.45 109.40
13.18 26.53 53.03 100.00 99.61 106.48
13.27 27.27 54.60 99.97 99.47 104.46
13.82 28.17 54.99 101.08 99.68 103.28
14.15 27.51 55.27 99.65 98.94 100.81
13.44 27.03 53.75 99.16 99.10 105.41
14.90 22.82 59.80 100.31 98.33 101.34
10.23 18.98 66.48 86.97 98.15 113.13
11.53 23.10 62.65 96.40 99.80 106.28
13.53 26.30 59.78 97.35 99.61 102.71
12.28 24.93 57.36 99.41 99.65 104.81
13.78 27.21 55.42 100.95 99.99 103.90
13.63 27.37 54.04 98.97 98.69 103.75
13.68 26.96 53.69 100.63 100.12 105.24
13.60 27.54 55.56 100.44 100.67 102.71
12.96 25.82 57.18 97.75 99.69 104.05
12.23 24.07 66.06 91.90 99.47 102.73
13.83 28.40 55.64 100.00 99.98 101.56
13.95 27.55 55.59 100.46 99.37 102.27
14.53 27.62 54.96 100.52 100.99 101.94
13.22 27.23 54.71 99.29 99.06 103.19
13.66 28.48 54.37 99.66 100.78 102.71
13.17 25.43 54.36 99.99 99.76 106.07
10.11 28.61 56.45 99.84 100.33 105.16
8.86 29.14 58.63 98.90 99.50 102.12
9.60 28.94 57.83 99.64 99.48 102.87
13.46 27.79 55.89 99.95 100.44 102.03
13.99 27.49 54.19 100.37 99.64 103.38
14.02 28.20 56.12 100.20 99.90 101.27
13.56 27.22 54.75 99.72 99.96 103.11
13.91 27.49 54.55 100.32 100.30 102.98
13.70 27.14 55.15 100.28 100.66 103.40
10.40 21.79 62.03 90.74 99.72 112.64
9.81 30.45 60.02 92.48 99.37 106.77
12.72 26.74 55.02 100.24 100.43 104.83
14.09 27.95 54.79 96.06 99.32 106.05
13.80 28.28 57.46 89.97 100.76 109.82
14.16 28.69 56.36 93.77 99.19 105.31
14.27 28.07 57.39 94.09 100.67 105.41
14.76 28.54 56.38 93.76 99.68 106.43
13.91 28.95 56.60 86.32 99.67 112.62
13.98 27.96 57.68 96.88 100.34 102.28
14.21 28.58 56.83 96.50 99.63 103.36
14.88 28.14 57.07 97.38 100.80 103.51
13.40 28.20 57.07 92.86 99.48 105.43
14.43 28.86 56.39 96.80 100.24 102.39
14.61 28.64 56.37 95.52 99.98 104.08
14.14 28.39 57.15 95.37 99.16 104.81
13.73 28.64 57.13 93.24 99.95 106.38
14.92 28.29 56.46 93.76 99.97 105.04
14.36 28.29 56.96 96.71 100.19 102.76
14.15 28.48 57.19 96.93 99.78 102.87
13.94 28.70 57.06 95.58 100.91 104.12
22.90 23.81 56.60 98.12 94.91 100.38
15.50 23.86 60.52 95.36 99.50 104.63
11.00 40.42 53.26 87.71 99.72 107.12
11.12 27.47 60.59 93.79 100.16 106.16
8.36 25.59 68.80 91.71 99.34 103.22
13.35 26.92 53.82 99.74 100.43 105.88
14.32 27.75 55.43 99.47 100.07 101.57
13.04 21.43 65.50 92.27 99.78 105.77
13.25 27.28 55.07 99.06 100.11 103.65
13.86 30.89 49.49 99.66 99.57 106.06
12.85 27.51 53.82 99.77 100.15 105.71
9.58 29.41 59.15 97.37 100.03 103.84
13.65 27.68 56.29 99.77 99.97 101.52
13.22 26.12 51.99 99.23 99.97 108.01
14.20 27.91 55.19 99.69 100.34 102.18
13.07 31.15 54.59 100.78 101.46 103.11
12.57 21.34 67.43 92.77 98.46 101.08
13.98 27.51 55.01 99.87 99.96 102.91
10.37 24.94 63.14 95.59 99.55 105.90
14.00 28.09 55.63 99.10 100.17 102.32
14.08 27.93 56.24 99.83 100.10 101.53
13.80 27.83 54.69 100.04 99.97 103.55
14.34 27.43 56.51 99.64 99.68 101.27
13.61 28.04 54.99 99.44 100.66 103.47
13.16 25.51 57.77 99.42 100.83 106.21
11.43 25.56 66.01 92.81 98.50 100.59
13.67 27.61 55.23 99.66 99.64 103.30
13.98 28.13 55.38 99.56 99.90 100.67
13.49 27.11 54.71 99.83 100.28 105.32
14.07 27.76 55.86 99.42 99.19 102.12
13.34 27.07 54.27 99.77 100.50 104.21
14.21 27.99 55.80 99.73 99.91 102.33
11.68 30.00 53.70 98.31 99.44 105.06
14.32 28.15 55.60 99.80 99.99 101.56
13.80 28.10 56.75 99.76 100.12 101.43
14.13 28.07 56.52 99.72 100.18 100.66
13.98 28.09 55.12 99.72 100.07 102.57
14.24 27.54 55.75 99.28 99.76 102.40
12.76 27.51 56.85 98.99 100.41 102.95
13.32 21.05 62.42 99.43 99.90 103.51
13.72 26.48 55.66 99.84 99.86 103.33
10.51 20.27 69.45 90.72 100.06 109.00
