123.81 84.13 63.23 41.71 36.23 31.87
134.20 103.20 60.40 31.73 42.94 9.90
110.41 82.36 62.88 43.87 64.81 14.93
112.72 89.22 63.79 43.15 50.24 16.43
135.71 75.21 61.62 56.87 26.97 15.91
120.52 99.33 65.76 42.13 22.47 28.68
142.04 82.86 66.67 31.97 29.30 17.81
126.63 87.31 64.81 36.28 27.71 38.98
132.42 80.34 60.63 39.70 43.53 21.17
124.14 65.51 85.01 47.18 42.48 19.52
120.52 86.02 67.09 40.37 25.45 18.83
104.95 81.47 67.88 45.16 30.46 24.61
113.34 85.90 64.11 46.07 51.69 22.44
107.27 85.75 81.88 48.02 28.78 21.59
121.17 98.56 74.50 43.62 25.30 23.10
117.34 86.66 60.63 55.06 32.49 28.95
109.89 83.76 74.93 44.05 28.05 34.48
116.42 99.39 55.18 43.20 36.27 23.06
115.07 86.42 67.09 64.77 30.14 20.58
122.16 79.89 71.89 53.27 28.54 18.27
120.89 95.21 60.26 45.23 25.24 21.89
116.47 99.88 58.31 35.86 48.29 9.94
120.94 97.67 58.41 49.29 37.59 15.97
101.05 86.36 75.21 52.87 27.73 46.76
134.42 90.34 70.40 37.64 37.66 10.69
175.09 98.92 55.66 29.51 14.79 7.65
148.65 112.16 55.39 29.82 13.96 8.77
100.37 96.14 60.44 39.35 40.77 21.66
173.60 101.36 52.03 29.76 14.31 13.27
119.94 99.44 61.45 33.76 28.88 31.76
146.40 100.34 57.86 30.81 33.32 14.26
115.31 78.54 70.04 32.98 47.86 38.09
122.67 69.60 61.02 32.69 23.09 71.37
109.75 88.63 66.64 63.59 30.68 20.43
120.95 84.20 64.37 46.99 34.29 26.90
108.84 101.57 63.93 57.01 25.90 15.94
121.02 86.63 65.13 69.60 23.67 12.59
116.34 77.72 88.53 45.33 18.69 27.45
116.64 85.59 83.90 44.93 25.25 17.47
120.16 78.94 68.11 50.90 28.48 24.22
115.66 88.74 63.36 47.09 33.55 29.28
110.68 92.00 67.88 44.77 33.58 19.38
115.95 91.14 75.98 38.30 35.53 20.35
113.69 93.03 62.53 31.68 30.11 57.64
123.25 83.84 58.80 48.99 34.44 30.56
102.76 93.35 77.58 47.31 24.69 23.05
112.34 100.26 91.04 34.02 22.78 20.41
105.55 83.65 94.93 45.72 29.92 21.39
115.16 78.40 90.25 48.71 30.99 18.66
123.31 76.46 71.24 45.26 35.10 24.36
108.14 86.31 61.95 65.20 36.94 21.34
115.48 89.20 69.38 55.28 26.54 21.46
109.65 86.70 83.48 58.68 22.93 14.03
104.95 93.07 71.58 35.94 31.93 32.66
127.99 87.78 65.12 33.70 41.61 25.59
144.04 90.14 60.41 31.72 30.04 14.85
169.25 103.40 57.41 26.85 19.04 9.44
162.05 92.72 58.48 31.91 22.44 10.43
116.39 86.03 58.34 49.92 34.75 32.83
128.86 93.97 62.07 38.54 35.39 19.70
129.53 87.26 65.62 41.43 26.58 25.00

