28.55 14.28 99.60 100.00 99.82 56.90
28.50 14.19 100.40 100.00 99.86 57.11
28.46 14.29 99.99 100.07 99.84 57.05
28.40 14.36 99.20 100.07 99.84 57.04
28.39 14.14 100.00 99.95 99.91 57.17
28.63 14.34 100.28 99.88 99.93 56.79
27.96 15.69 100.11 100.40 99.22 56.30
28.82 12.70 99.60 99.75 97.39 58.02
28.71 14.23 100.14 98.70 99.03 56.86
63.38 8.68 99.86 98.26 85.57 36.53
28.72 14.52 100.05 99.99 99.85 56.53
28.19 14.92 100.13 99.59 99.86 56.60
28.94 13.40 99.82 100.39 99.86 57.44
28.31 14.46 100.00 100.00 99.87 57.02
28.54 13.98 100.17 100.00 99.84 57.28
28.59 14.49 99.96 100.00 99.85 56.72
28.53 14.16 99.86 100.00 99.80 57.11
28.29 14.09 100.20 99.98 98.45 57.43
28.86 14.30 99.80 100.00 99.87 56.65
28.22 14.37 99.54 100.00 99.86 56.88
28.36 14.17 101.11 100.00 99.85 56.77
28.51 14.12 100.40 100.00 99.81 56.78
27.39 13.89 103.24 100.15 99.88 55.30
23.74 12.20 106.13 99.83 99.77 57.77
23.75 15.15 100.43 100.15 99.82 59.26
27.35 14.22 100.65 99.85 99.85 57.53
28.76 14.09 100.44 98.40 99.81 56.46
28.20 14.47 100.25 101.60 99.86 56.84
28.57 14.08 100.13 100.00 99.81 56.96
28.50 14.21 100.17 99.99 99.84 56.86
28.35 14.21 100.28 99.60 99.87 56.96
28.35 14.48 100.15 100.40 99.85 56.79
28.11 13.77 100.21 100.00 96.57 55.60
28.06 14.37 100.22 100.25 99.83 57.14
28.31 14.15 101.17 99.75 99.88 56.17
28.64 13.95 100.29 98.39 99.85 56.91
28.40 14.28 100.37 101.77 99.81 56.74
28.21 14.51 100.16 99.83 99.73 56.93
27.73 13.35 103.22 100.07 99.86 55.50
28.46 14.48 98.84 99.93 99.82 56.34
28.46 13.89 102.25 100.40 99.97 56.71
28.27 14.20 99.94 99.58 97.72 56.63
27.28 14.08 103.04 100.00 100.34 55.38
28.60 14.09 100.26 100.00 99.85 56.85
28.51 14.22 100.18 99.99 99.84 56.88
28.71 14.19 100.68 100.40 100.16 56.93
28.04 14.09 100.02 99.60 97.97 56.93
28.23 14.32 101.28 99.98 97.90 56.00
28.22 13.82 100.61 100.00 99.87 56.67
28.21 14.39 101.45 100.80 100.53 57.15
27.95 13.25 102.70 99.60 99.46 53.48
21.52 12.77 102.66 99.60 99.48 60.24
28.52 14.36 100.17 100.08 99.98 55.51
27.97 13.59 102.62 99.90 99.74 55.32
27.77 14.28 101.44 100.26 99.85 56.07
27.42 13.55 100.34 99.32 96.49 54.63
27.75 13.87 102.32 98.42 99.73 55.74
28.02 14.73 100.90 100.21 99.86 56.14

